TimeInSeconds,FrameTimeMs,FPS
55.01639,8.94,111.86
55.02533,10.28,97.32
55.03560,9.74,102.67
55.04534,10.10,99.00
55.05544,9.79,102.13
55.06524,9.27,107.86
55.07451,10.41,96.05
55.08492,9.91,100.87
55.09483,10.12,98.85
55.10495,9.51,105.13
55.11446,8.86,112.88
55.12332,11.26,88.81
55.13458,8.96,111.60
55.14354,9.28,107.70
55.15282,9.59,104.27
55.16241,10.12,98.84
55.17253,9.26,108.05
55.18179,10.97,91.14
55.19276,9.35,106.95
55.20211,9.49,105.42
55.21160,10.04,99.60
55.22164,9.13,109.51
55.23077,10.99,90.99
55.24176,10.00,100.04
55.25175,10.01,99.92
55.26176,9.30,107.48
55.27107,10.08,99.18
55.28115,10.14,98.60
55.29129,9.99,100.15
55.30128,9.46,105.73
55.31073,8.86,112.85
55.31960,10.22,97.83
55.32982,9.89,101.15
55.33970,10.11,98.86
55.34982,9.79,102.10
55.35961,9.08,110.19
55.36869,11.11,90.03
55.37980,10.10,99.01
55.38990,9.43,106.04
55.39933,9.46,105.65
55.40879,9.76,102.47
55.41855,10.26,97.44
55.42881,10.18,98.22
55.43899,9.67,103.37
55.44867,9.04,110.63
55.45771,10.11,98.91
55.46782,10.09,99.07
55.47791,10.13,98.72
55.48804,10.38,96.32
55.49842,9.44,105.89
55.50787,9.73,102.74
55.51760,10.21,97.98
55.52781,10.12,98.77
55.53793,9.01,111.00
55.54694,9.84,101.62
55.55678,10.22,97.86
55.56700,10.01,99.90
55.57701,10.16,98.46
55.58717,10.04,99.64
55.59720,9.65,103.67
55.60685,9.02,110.81
55.61587,11.02,90.74
55.62689,9.06,110.39
55.63595,10.18,98.22
55.64613,9.81,101.95
55.65594,10.10,99.03
55.66604,10.20,98.05
55.67624,10.02,99.83
55.68625,10.24,97.61
55.69650,8.70,114.90
55.70520,9.85,101.52
55.71505,10.05,99.53
55.72510,9.91,100.92
55.73501,11.29,88.55
55.74630,9.81,101.92
55.75611,9.95,100.49
55.76606,10.24,97.70
55.77630,10.00,100.05
55.78629,9.15,109.32
55.79544,9.63,103.82
55.80507,10.10,99.01
55.81517,10.10,99.02
55.82527,9.08,110.09
55.83436,9.96,100.43
55.84431,9.67,103.37
55.85399,10.26,97.48
55.86425,10.15,98.49
55.87440,9.19,108.83
55.88359,9.88,101.22
55.89347,8.86,112.92
55.90232,10.78,92.75
55.91310,10.06,99.36
55.92317,9.13,109.57
55.93230,10.07,99.28
55.94237,9.87,101.32
55.95224,10.10,99.04
55.96233,9.00,111.06
55.97134,10.37,96.43
55.98171,10.05,99.46
55.99176,9.49,105.37
56.00125,10.02,99.83
56.01127,9.13,109.51
56.02040,9.78,102.29
56.03018,9.40,106.39
56.03958,12.81,78.06
56.05239,6.93,144.37
56.05932,10.01,99.89
56.06933,10.22,97.87
56.07954,9.10,109.85
56.08865,10.75,93.07
56.09939,8.76,114.14
56.10815,10.15,98.49
56.11831,9.02,110.84
56.12733,10.05,99.49
56.13738,9.97,100.30
56.14735,10.06,99.37
56.15741,10.34,96.71
56.16775,8.93,112.02
56.17668,10.21,97.92
56.18689,9.49,105.36
56.19638,9.85,101.49
56.20624,9.49,105.39
56.21573,9.71,102.97
56.22544,9.22,108.42
56.23466,11.77,84.99
56.24643,9.20,108.75
56.25562,9.96,100.36
56.26559,9.15,109.31
56.27474,11.12,89.95
56.28585,8.73,114.57
56.29458,9.85,101.49
56.30443,10.04,99.61
56.31447,10.05,99.50
56.32452,11.07,90.32
56.33560,9.00,111.12
56.34460,10.46,95.61
56.35505,8.91,112.28
56.36396,9.92,100.79
56.37388,10.96,91.21
56.38485,8.80,113.60
56.39365,10.00,99.96
56.40365,10.20,98.08
56.41385,9.86,101.45
56.42370,10.02,99.84
56.43372,9.82,101.83
56.44354,9.28,107.71
56.45283,9.94,100.63
56.46276,10.15,98.54
56.47291,9.37,106.73
56.48228,10.45,95.65
56.49273,9.88,101.19
56.50262,9.20,108.75
56.51181,10.25,97.61
56.52206,10.87,92.00
56.53293,9.03,110.71
56.54196,9.83,101.70
56.55179,10.28,97.30
56.56207,10.12,98.78
56.57219,10.22,97.85
56.58241,8.41,118.95
56.59082,9.85,101.56
56.60067,9.21,108.56
56.60988,10.96,91.26
56.62084,9.10,109.89
56.62994,9.76,102.45
56.63970,9.09,109.99
56.64879,10.31,97.02
56.65910,10.89,91.84
56.66999,9.38,106.59
56.67937,9.55,104.75
56.68891,9.81,101.99
56.69872,9.27,107.85
56.70799,10.88,91.92
56.71887,9.12,109.67
56.72799,9.89,101.08
56.73788,10.34,96.73
56.74822,9.89,101.14
56.75811,10.16,98.42
56.76827,10.05,99.52
56.77832,8.61,116.16
56.78692,9.88,101.25
56.79680,9.28,107.73
56.80608,10.04,99.62
56.81612,9.99,100.11
56.82611,9.80,101.99
56.83592,9.14,109.41
56.84505,10.05,99.49
56.85511,10.49,95.31
56.86560,10.10,99.02
56.87570,8.50,117.68
56.88419,9.82,101.84
56.89401,9.25,108.08
56.90327,10.78,92.75
56.91405,9.13,109.55
56.92318,9.80,102.04
56.93298,9.34,107.01
56.94232,9.86,101.47
56.95218,10.09,99.09
56.96227,10.21,97.91
56.97248,8.81,113.56
56.98129,9.97,100.28
56.99126,9.15,109.24
57.00041,9.90,100.99
57.01032,10.05,99.47
57.02037,8.80,113.61
57.02917,10.15,98.52
57.03932,9.12,109.68
57.04844,10.08,99.17
57.05852,10.03,99.71
57.06855,9.75,102.57
57.07830,8.78,113.91
57.08708,10.16,98.43
57.09724,9.97,100.33
57.10721,9.05,110.46
57.11626,8.96,111.62
57.12522,10.04,99.62
57.13526,10.09,99.15
57.14534,10.18,98.23
57.15552,9.13,109.55
57.16465,9.54,104.87
57.17419,9.00,111.17
57.18318,10.40,96.17
57.19358,9.86,101.45
57.20344,11.07,90.36
57.21450,7.88,126.95
57.22238,10.06,99.39
57.23244,10.28,97.29
57.24272,10.11,98.95
57.25283,10.01,99.94
57.26283,8.74,114.40
57.27157,9.88,101.19
57.28146,10.26,97.46
57.29172,9.72,102.93
57.30143,9.07,110.28
57.31050,9.89,101.07
57.32039,9.39,106.54
57.32978,11.06,90.38
57.34084,10.36,96.52
57.35121,9.74,102.71
57.36094,8.62,115.95
57.36957,9.92,100.79
57.37949,11.37,87.97
57.39085,9.96,100.44
57.40081,9.08,110.09
57.40989,9.70,103.09
57.41959,10.02,99.77
57.42962,10.09,99.12
57.43971,10.22,97.80
57.44993,10.17,98.30
57.46010,9.67,103.42
57.46977,8.94,111.88
57.47871,10.12,98.84
57.48883,10.81,92.50
57.49964,9.15,109.30
57.50879,10.05,99.54
57.51883,10.09,99.10
57.52893,10.09,99.11
57.53902,10.21,97.91
57.54923,9.86,101.38
57.55909,9.76,102.49
57.56885,10.92,91.59
57.57977,9.29,107.66
57.58906,9.83,101.75
57.59888,9.93,100.67
57.60882,10.02,99.82
57.61884,10.16,98.38
57.62900,11.21,89.23
57.64021,9.17,109.06
57.64938,9.98,100.17
57.65936,9.51,105.16
57.66887,9.87,101.29
57.67874,10.27,97.40
57.68901,9.95,100.51
57.69896,10.01,99.87
57.70897,9.79,102.10
57.71876,10.23,97.74
57.72900,11.24,88.99
57.74023,9.91,100.95
57.75014,10.32,96.87
57.76046,9.72,102.88
57.77018,9.78,102.21
57.77997,10.25,97.57
57.79021,9.74,102.63
57.79996,10.07,99.33
57.81003,10.23,97.75
57.82026,9.94,100.60
57.83020,10.11,98.91
57.84031,10.10,99.06
57.85040,10.14,98.63
57.86054,10.58,94.52
57.87112,10.25,97.55
57.88137,9.74,102.69
57.89111,9.05,110.44
57.90016,11.01,90.84
57.91117,9.96,100.45
57.92113,11.07,90.36
57.93220,11.17,89.56
57.94336,9.89,101.12
57.95325,11.26,88.83
57.96451,9.67,103.41
57.97418,9.77,102.40
57.98394,10.31,96.96
57.99426,10.03,99.71
58.00429,10.92,91.55
58.01521,8.88,112.60
58.02409,10.09,99.07
58.03418,10.14,98.60
58.04433,11.35,88.08
58.05568,10.23,97.74
58.06591,9.28,107.75
58.07519,10.04,99.61
58.08523,10.00,100.03
58.09523,10.95,91.34
58.10618,10.21,97.93
58.11639,10.08,99.21
58.12647,10.98,91.04
58.13745,10.05,99.52
58.14750,10.20,98.03
58.15770,11.10,90.06
58.16880,9.40,106.35
58.17821,10.31,97.02
58.18851,11.11,89.97
58.19963,9.78,102.23
58.20941,9.88,101.18
58.21929,10.21,97.92
58.22951,10.07,99.32
58.23957,11.18,89.41
58.25076,10.98,91.07
58.26174,9.32,107.28
58.27106,10.31,97.00
58.28137,10.07,99.30
58.29144,10.90,91.75
58.30234,10.08,99.18
58.31242,9.89,101.13
58.32231,10.19,98.10
58.33251,11.07,90.37
58.34357,10.07,99.26
58.35365,10.11,98.96
58.36375,31.43,31.82
58.39518,9.31,107.35
58.40450,8.87,112.72
58.41337,10.27,97.35
58.42364,11.03,90.64
58.43467,10.05,99.48
58.44473,9.73,102.75
58.45446,10.08,99.18
58.46454,10.06,99.39
58.47460,11.30,88.46
58.48591,10.23,97.79
58.49613,10.62,94.13
58.50675,9.70,103.05
58.51646,10.13,98.70
58.52659,10.18,98.28
58.53677,10.98,91.06
58.54775,10.15,98.53
58.55790,10.12,98.80
58.56802,11.07,90.34
58.57909,9.88,101.24
58.58896,10.14,98.65
58.59910,9.57,104.45
58.60867,11.13,89.83
58.61981,10.02,99.80
58.62983,10.26,97.50
58.64008,9.77,102.38
58.64985,9.97,100.26
58.65982,11.21,89.20
58.67104,10.12,98.82
58.68115,10.19,98.16
58.69134,10.95,91.29
58.70230,9.74,102.62
58.71204,10.70,93.44
58.72274,10.13,98.75
58.73287,11.42,87.58
58.74429,9.85,101.56
58.75413,9.89,101.11
58.76402,10.90,91.73
58.77493,10.10,99.00
58.78503,13.13,76.16
58.79816,10.21,97.96
58.80837,7.53,132.88
58.81589,9.93,100.67
58.82583,10.06,99.36
58.83589,10.05,99.49
58.84594,10.09,99.07
58.85603,13.24,75.56
58.86927,12.20,81.97
58.88147,6.89,145.20
58.88836,75.10,13.32
58.96346,7.97,125.41
58.97143,4.03,248.43
58.97546,65.63,15.24
59.04109,5.21,191.94
59.04630,7.94,126.01
59.05424,10.20,98.06
59.06443,9.68,103.27
59.07412,10.66,93.79
59.08478,9.74,102.63
59.09452,11.31,88.43
59.10583,10.88,91.94
59.11671,9.58,104.44
59.12628,9.95,100.52
59.13623,13.66,73.20
59.14989,15.90,62.91
59.16579,6.80,147.00
59.17259,8.03,124.57
59.18062,11.18,89.48
59.19179,10.92,91.56
59.20271,10.09,99.11
59.21280,9.92,100.85
59.22272,9.83,101.75
59.23255,10.72,93.30
59.24326,11.21,89.20
59.25448,10.28,97.27
59.26476,10.80,92.57
59.27556,9.76,102.50
59.28531,10.25,97.53
59.29557,11.03,90.67
59.30660,10.14,98.62
59.31674,11.30,88.46
59.32804,9.77,102.40
59.33781,10.87,91.97
59.34868,9.86,101.39
59.35854,10.95,91.33
59.36949,10.04,99.58
59.37953,10.06,99.43
59.38959,11.21,89.23
59.40080,10.92,91.60
59.41172,10.15,98.51
59.42187,10.32,96.90
59.43219,10.56,94.66
59.44275,10.93,91.47
59.45368,10.23,97.78
59.46391,9.87,101.33
59.47378,11.22,89.11
59.48500,10.76,92.94
59.49576,10.28,97.28
59.50604,10.75,93.00
59.51679,11.07,90.35
59.52786,10.26,97.49
59.53812,10.62,94.19
59.54874,10.90,91.76
59.55964,10.24,97.70
59.56987,10.81,92.50
59.58068,11.17,89.56
59.59185,11.41,87.65
59.60326,9.28,107.73
59.61254,9.77,102.36
59.62231,12.48,80.11
59.63479,10.26,97.46
59.64505,10.48,95.44
59.65553,9.94,100.58
59.66547,9.95,100.51
59.67542,11.91,83.93
59.68733,10.13,98.71
59.69746,9.94,100.63
59.70740,10.24,97.64
59.71764,11.82,84.59
59.72947,10.15,98.49
59.73962,11.17,89.52
59.75079,10.87,92.01
59.76166,9.67,103.38
59.77133,11.60,86.23
59.78293,10.57,94.64
59.79350,10.18,98.20
59.80368,9.70,103.07
59.81338,12.39,80.73
59.82577,9.91,100.90
59.83568,14.00,71.41
59.84968,17.93,55.77
59.86762,13.34,74.98
59.88095,5.40,185.11
59.88635,8.39,119.21
59.89474,11.12,89.97
59.90586,9.94,100.58
59.91580,10.88,91.88
59.92668,10.01,99.89
59.93669,9.80,102.04
59.94649,11.26,88.82
59.95775,11.28,88.68
59.96903,9.59,104.23
59.97862,11.01,90.85
59.98963,9.97,100.32
59.99960,9.83,101.70
60.00943,13.46,74.29
60.02289,8.57,116.74
60.03146,10.45,95.70
60.04191,9.80,102.08
60.05171,11.43,87.52
60.06313,11.43,87.50
60.07456,10.20,98.03
60.08476,9.69,103.15
60.09446,15.66,63.85
60.11012,5.00,199.96
60.11512,10.02,99.80
60.12514,9.92,100.78
60.13506,10.39,96.24
60.14545,11.24,88.95
60.15669,9.90,101.05
60.16659,10.93,91.53
60.17751,8.72,114.72
60.18623,11.19,89.36
60.19742,10.07,99.35
60.20749,10.89,91.79
60.21838,13.27,75.34
60.23165,6.47,154.66
60.23812,10.25,97.59
60.24837,10.82,92.46
60.25918,10.31,96.99
60.26949,10.13,98.67
60.27963,9.46,105.70
60.28909,10.11,98.92
60.29920,9.95,100.49
60.30915,9.95,100.50
60.31910,10.21,97.91
60.32931,9.83,101.73
60.33914,25.45,39.29
60.36459,4.65,215.01
60.36924,8.12,123.15
60.37737,10.18,98.20
60.38755,8.61,116.16
60.39616,11.11,90.00
60.40727,10.13,98.75
60.41740,9.84,101.60
60.42724,9.91,100.94
60.43715,10.05,99.54
60.44719,10.17,98.29
60.45737,11.10,90.06
60.46847,9.13,109.58
60.47759,10.17,98.33
60.48777,10.62,94.19
60.49838,9.82,101.79
60.50821,12.17,82.16
60.52038,7.99,125.10
60.52837,11.16,89.60
60.53953,8.10,123.41
60.54763,10.87,91.98
60.55851,10.14,98.59
60.56865,11.12,89.95
60.57977,10.28,97.30
60.59004,10.41,96.08
60.60045,8.90,112.40
60.60935,10.02,99.84
60.61936,10.02,99.81
60.62938,11.04,90.56
60.64043,10.26,97.45
60.65069,10.16,98.44
60.66085,9.71,102.99
60.67056,10.17,98.29
60.68073,11.21,89.17
60.69194,8.62,115.99
60.70057,11.17,89.51
60.71174,10.21,97.96
60.72195,9.66,103.49
60.73161,10.67,93.71
60.74228,10.72,93.26
60.75300,9.88,101.18
60.76289,10.03,99.71
60.77292,11.12,89.92
60.78404,10.02,99.80
60.79406,8.57,116.63
60.80263,9.97,100.33
60.81260,11.00,90.91
60.82360,10.07,99.33
60.83366,10.23,97.73
60.84390,10.67,93.73
60.85457,9.10,109.87
60.86367,13.07,76.49
60.87674,8.07,123.98
60.88481,11.29,88.54
60.89610,9.55,104.67
60.90565,10.03,99.72
60.91568,11.06,90.44
60.92674,9.98,100.24
60.93672,10.11,98.89
60.94683,10.02,99.82
60.95685,11.04,90.57
60.96789,10.02,99.77
60.97791,10.12,98.83
60.98803,10.11,98.91
60.99814,9.67,103.38
61.00781,13.41,74.55
61.02123,8.97,111.46
61.03020,9.76,102.48
61.03996,11.02,90.72
61.05098,10.09,99.15
61.06106,11.01,90.86
61.07207,10.34,96.73
61.08241,10.81,92.47
61.09322,10.41,96.02
61.10364,10.34,96.74
61.11397,10.66,93.81
61.12463,10.33,96.78
61.13497,11.17,89.56
61.14613,11.02,90.77
61.15715,10.75,93.02
61.16790,10.06,99.41
61.17796,10.99,90.98
61.18895,10.45,95.70
61.19940,12.28,81.42
61.21168,9.14,109.44
61.22082,11.05,90.53
61.23186,10.98,91.04
61.24285,11.06,90.41
61.25391,10.95,91.35
61.26486,10.88,91.91
61.27574,10.29,97.22
61.28602,10.85,92.15
61.29687,12.14,82.39
61.30901,10.49,95.29
61.31951,10.41,96.03
61.32992,11.13,89.82
61.34105,11.02,90.71
61.35208,11.01,90.87
61.36308,11.04,90.62
61.37412,10.81,92.50
61.38493,11.04,90.61
61.39596,11.38,87.89
61.40734,10.92,91.56
61.41826,11.27,88.75
61.42953,9.52,105.04
61.43905,12.01,83.25
61.45106,11.06,90.43
61.46212,10.04,99.58
61.47217,10.85,92.16
61.48302,11.10,90.07
61.49412,11.01,90.80
61.50513,10.95,91.29
61.51609,10.31,97.02
61.52639,11.33,88.24
61.53773,10.43,95.83
61.54816,11.30,88.53
61.55946,9.92,100.76
61.56938,11.07,90.36
61.58045,10.02,99.77
61.59047,12.43,80.47
61.60290,10.02,99.77
61.61292,10.92,91.58
61.62384,10.01,99.92
61.63385,11.23,89.02
61.64508,10.61,94.22
61.65570,10.06,99.44
61.66575,11.05,90.52
61.67680,10.99,91.01
61.68779,9.91,100.87
61.69770,10.91,91.68
61.70861,10.10,98.97
61.71871,11.18,89.48
61.72989,10.97,91.15
61.74086,11.31,88.40
61.75217,9.62,103.94
61.76179,11.04,90.58
61.77283,10.90,91.77
61.78373,10.32,96.92
61.79405,11.01,90.85
61.80505,9.82,101.84
61.81487,10.03,99.72
61.82490,11.02,90.76
61.83592,10.99,90.97
61.84691,10.31,97.04
61.85722,9.69,103.16
61.86691,10.99,91.02
61.87790,10.87,92.04
61.88876,10.17,98.37
61.89893,10.02,99.84
61.90894,10.99,90.96
61.91994,27.27,36.67
61.94721,5.16,193.75
61.95237,4.77,209.63
61.95714,9.09,109.96
61.96623,8.72,114.74
61.97495,10.25,97.52
61.98520,10.18,98.22
61.99538,10.55,94.83
62.00593,9.07,110.20
62.01500,11.88,84.15
62.02689,10.05,99.48
62.03694,10.08,99.24
62.04702,10.19,98.12
62.05721,11.31,88.45
62.06851,10.38,96.32
62.07889,9.91,100.90
62.08881,10.51,95.12
62.09932,9.65,103.60
62.10897,11.13,89.87
62.12010,9.91,100.89
62.13001,10.37,96.42
62.14038,9.93,100.74
62.15031,11.04,90.59
62.16135,11.65,85.87
62.17299,10.31,96.98
62.18330,10.82,92.44
62.19412,10.01,99.91
62.20413,11.09,90.19
62.21522,10.09,99.12
62.22530,9.94,100.57
62.23525,11.27,88.75
62.24652,9.73,102.72
62.25625,11.12,89.96
62.26737,10.27,97.37
62.27764,9.71,102.97
62.28735,9.74,102.69
62.29709,12.08,82.80
62.30916,9.90,101.06
62.31906,10.16,98.41
62.32922,9.94,100.65
62.33916,10.27,97.38
62.34943,11.07,90.32
62.36050,10.16,98.39
62.37066,11.06,90.45
62.38172,9.75,102.54
62.39147,9.81,101.93
62.40128,11.24,88.97
62.41252,9.98,100.15
62.42250,11.10,90.07
62.43361,9.86,101.45
62.44346,10.96,91.27
62.45442,10.00,100.00
62.46442,10.21,97.97
62.47463,10.95,91.32
62.48558,9.86,101.44
62.49544,11.00,90.88
62.50644,9.98,100.24
62.51642,9.99,100.06
62.52641,11.03,90.63
62.53744,11.10,90.13
62.54854,9.99,100.07
62.55853,11.10,90.09
62.56963,10.08,99.24
62.57971,11.20,89.26
62.59091,9.83,101.72
62.60074,10.81,92.55
62.61155,11.27,88.74
62.62282,9.82,101.87
62.63263,10.09,99.13
62.64272,11.89,84.07
62.65462,10.06,99.39
62.66468,10.14,98.60
62.67482,12.12,82.50
62.68694,11.03,90.64
62.69797,9.95,100.55
62.70792,9.64,103.76
62.71756,11.36,88.03
62.72892,11.25,88.85
62.74017,12.22,81.86
62.75239,9.44,105.94
62.76183,11.43,87.46
62.77326,11.12,89.96
62.78437,10.62,94.20
62.79499,12.71,78.65
62.80770,18.68,53.53
62.82638,7.28,137.45
62.83366,9.11,109.77
62.84277,10.04,99.58
62.85281,11.55,86.55
62.86437,9.65,103.68
62.87401,13.13,76.18
62.88714,32.71,30.57
62.91985,6.26,159.73
62.92611,9.03,110.70
62.93515,9.74,102.65
62.94489,10.84,92.28
62.95572,10.20,98.00
62.96593,10.94,91.38
62.97687,11.02,90.76
62.98789,11.02,90.75
62.99891,10.22,97.87
63.00913,11.95,83.66
63.02108,10.16,98.43
63.03124,11.05,90.52
63.04229,10.86,92.04
63.05315,9.77,102.35
63.06292,12.15,82.33
63.07507,10.20,98.07
63.08526,10.89,91.85
63.09615,10.68,93.62
63.10683,11.47,87.21
63.11830,10.85,92.18
63.12915,10.18,98.19
63.13933,10.98,91.09
63.15031,9.88,101.26
63.16019,11.78,84.91
63.17196,10.31,96.98
63.18228,10.79,92.64
63.19307,11.17,89.56
63.20424,10.68,93.62
63.21492,11.54,86.65
63.22646,10.79,92.67
63.23725,10.27,97.34
63.24752,11.01,90.80
63.25854,10.74,93.10
63.26928,10.74,93.14
63.28001,10.32,96.85
63.29034,10.79,92.72
63.30112,12.06,82.92
63.31318,9.83,101.71
63.32302,11.27,88.75
63.33428,9.95,100.50
63.34423,11.28,88.65
63.35551,11.14,89.73
63.36666,10.48,95.45
63.37714,10.05,99.52
63.38718,11.20,89.32
63.39838,10.79,92.66
63.40917,11.01,90.81
63.42018,10.22,97.80
63.43041,11.10,90.13
63.44150,11.88,84.18
63.45338,10.03,99.73
63.46341,11.17,89.55
63.47458,9.65,103.62
63.48423,11.00,90.92
63.49523,11.19,89.40
63.50641,9.94,100.55
63.51636,11.03,90.63
63.52739,10.85,92.18
63.53824,11.20,89.31
63.54943,10.96,91.23
63.56040,10.24,97.61
63.57064,11.29,88.60
63.58193,9.58,104.44
63.59150,11.84,84.47
63.60334,10.28,97.32
63.61362,10.72,93.28
63.62434,10.11,98.88
63.63445,10.96,91.26
63.64541,11.21,89.24
63.65661,10.86,92.08
63.66747,10.19,98.17
63.67766,10.09,99.06
63.68775,10.69,93.58
63.69844,10.92,91.57
63.70936,11.08,90.23
63.72044,10.04,99.63
63.73048,11.28,88.63
63.74177,11.14,89.75
63.75291,10.09,99.12
63.76300,10.96,91.26
63.77395,11.16,89.61
63.78511,10.99,91.01
63.79610,10.49,95.32
63.80659,9.93,100.74
63.81652,11.07,90.30
63.82759,10.97,91.12
63.83857,10.12,98.80
63.84869,9.91,100.91
63.85860,11.45,87.37
63.87004,9.70,103.06
63.87975,11.29,88.58
63.89104,10.33,96.81
63.90137,10.49,95.30
63.91186,9.92,100.80
63.92178,10.95,91.34
63.93273,10.01,99.87
63.94274,12.31,81.27
63.95505,8.86,112.84
63.96391,9.98,100.23
63.97389,11.17,89.51
63.98506,9.99,100.15
63.99504,10.40,96.17
64.00544,10.42,95.94
64.01586,10.11,98.90
64.02598,10.89,91.81
64.03687,10.02,99.76
64.04689,10.06,99.44
64.05695,9.81,101.95
64.06676,11.42,87.57
64.07818,9.93,100.66
64.08811,10.21,97.90
64.09833,9.92,100.77
64.10825,9.85,101.48
64.11810,10.75,93.06
64.12885,10.07,99.27
64.13892,10.01,99.88
64.14893,10.05,99.46
64.15899,10.94,91.42
64.16993,10.07,99.29
64.18000,10.24,97.66
64.19024,10.16,98.46
64.20039,10.26,97.48
64.21065,10.49,95.30
64.22115,9.99,100.08
64.23114,10.19,98.12
64.24133,10.70,93.45
64.25203,10.26,97.46
64.26229,10.72,93.31
64.27301,9.38,106.62
64.28239,9.92,100.79
64.29231,10.18,98.19
64.30249,10.09,99.14
64.31258,10.66,93.83
64.32324,10.00,100.01
64.33324,10.07,99.29
64.34331,9.80,102.07
64.35311,12.08,82.77
64.36519,11.83,84.55
64.37702,16.70,59.88
64.39371,18.85,53.05
64.41256,5.74,174.19
64.41831,8.09,123.67
64.42639,9.78,102.20
64.43618,8.84,113.10
64.44502,10.19,98.18
64.45520,10.15,98.48
64.46536,9.86,101.38
64.47522,9.97,100.35
64.48519,9.22,108.50
64.49440,9.91,100.95
64.50431,10.13,98.68
64.51444,10.14,98.59
64.52459,9.63,103.82
64.53422,10.02,99.85
64.54423,10.25,97.58
64.55448,9.97,100.29
64.56445,8.87,112.71
64.57332,9.98,100.25
64.58330,12.87,77.72
64.59617,10.96,91.26
64.60712,7.08,141.19
64.61421,18.19,54.97
64.63240,5.12,195.32
64.63752,6.71,149.00
64.64423,10.20,98.01
64.65443,9.91,100.86
64.66435,10.12,98.81
64.67447,8.87,112.78
64.68333,10.48,95.46
64.69381,10.98,91.06
64.70479,9.19,108.78
64.71399,10.12,98.86
64.72410,9.34,107.01
64.73344,8.91,112.22
64.74236,10.32,96.92
64.75267,9.84,101.64
64.76251,10.19,98.14
64.77270,8.72,114.63
64.78143,10.14,98.66
64.79156,24.47,40.86
64.81603,4.73,211.24
64.82077,9.05,110.54
64.82982,8.66,115.51
64.83847,9.99,100.14
64.84846,10.35,96.61
64.85881,8.83,113.30
64.86764,9.95,100.49
64.87759,9.95,100.52
64.88753,10.13,98.74
64.89766,10.24,97.61
64.90791,10.01,99.90
64.91792,9.08,110.09
64.92700,9.68,103.27
64.93668,9.92,100.79
64.94660,10.10,98.97
64.95671,9.95,100.55
64.96665,10.18,98.18
64.97684,9.91,100.95
64.98674,10.10,98.97
64.99685,10.07,99.29
65.00692,9.23,108.39
65.01615,11.34,88.22
65.02748,9.32,107.33
65.03680,9.78,102.22
65.04658,9.40,106.42
65.05598,10.07,99.29
65.06605,9.99,100.10
65.07604,9.75,102.52
65.08579,10.12,98.81
65.09591,9.84,101.59
65.10576,9.33,107.14
65.11509,10.32,96.85
65.12542,10.75,93.05
65.13616,9.72,102.90
65.14588,10.09,99.06
65.15598,9.90,101.03
65.16587,10.04,99.57
65.17592,10.06,99.43
65.18597,9.88,101.19
65.19586,10.24,97.68
65.20609,10.00,100.03
65.21609,11.26,88.77
65.22736,12.66,78.96
65.24002,6.89,145.16
65.24691,10.34,96.69
65.25725,9.89,101.15
65.26714,10.99,91.00
65.27813,9.86,101.39
65.28799,10.11,98.88
65.29810,11.08,90.27
65.30918,10.02,99.75
65.31920,11.01,90.79
65.33022,9.70,103.04
65.33992,9.88,101.20
65.34980,10.37,96.46
65.36017,11.12,89.94
65.37129,10.06,99.38
65.38135,9.70,103.07
65.39106,10.14,98.57
65.40120,9.99,100.07
65.41119,12.26,81.57
65.42345,11.24,88.99
65.43469,9.71,103.03
65.44440,9.68,103.26
65.45408,11.14,89.80
65.46522,9.86,101.45
65.47507,11.08,90.27
65.48615,9.82,101.80
65.49597,10.51,95.13
65.50649,10.70,93.43
65.51719,10.32,96.94
65.52750,11.05,90.47
65.53856,9.77,102.33
65.54833,11.05,90.47
65.55938,10.18,98.20
65.56957,9.72,102.83
65.57929,11.04,90.56
65.59033,9.85,101.50
65.60018,11.49,87.06
65.61167,10.86,92.05
65.62253,10.32,96.88
65.63286,10.02,99.79
65.64288,9.99,100.09
65.65287,10.39,96.22
65.66326,11.17,89.52
65.67443,10.14,98.66
65.68457,11.28,88.68
65.69584,10.55,94.81
65.70639,10.26,97.51
65.71665,9.93,100.74
65.72657,11.22,89.09
65.73780,11.88,84.21
65.74967,9.75,102.59
65.75942,9.94,100.60
65.76936,11.03,90.64
65.78040,9.97,100.30
65.79037,11.42,87.54
65.80179,11.93,83.85
65.81371,10.09,99.13
65.82380,9.81,101.99
65.83361,11.23,89.07
65.84484,10.11,98.89
65.85495,10.57,94.60
65.86552,9.79,102.09
65.87531,11.37,87.94
65.88668,10.80,92.56
65.89749,10.07,99.30
65.90756,10.92,91.59
65.91848,10.40,96.11
65.92888,11.03,90.64
65.93991,11.25,88.86
65.95117,10.79,92.65
65.96196,9.98,100.25
65.97194,10.66,93.84
65.98259,12.51,79.97
65.99510,10.54,94.86
66.00564,10.26,97.51
66.01590,9.63,103.82
66.02553,12.35,80.94
66.03788,10.00,100.04
66.04788,11.31,88.44
66.05919,10.12,98.78
66.06931,10.48,95.39
66.07979,10.80,92.60
66.09059,10.14,98.59
66.10073,11.03,90.70
66.11176,11.49,87.04
66.12325,10.80,92.60
66.13405,11.17,89.50
66.14522,9.74,102.64
66.15496,10.10,99.04
66.16506,11.21,89.24
66.17627,11.00,90.94
66.18726,13.55,73.82
66.20081,7.06,141.60
66.20787,10.78,92.79
66.21865,11.34,88.16
66.22999,11.06,90.43
