TimeInSeconds,FrameTimeMs,FPS
52.68264,9.10,109.91
52.69174,10.22,97.83
52.70196,9.81,101.91
52.71178,9.26,107.97
52.72104,8.35,119.73
52.72939,10.21,97.95
52.73960,9.04,110.60
52.74864,10.15,98.57
52.75879,9.06,110.37
52.76785,9.71,103.02
52.77755,9.45,105.86
52.78700,9.74,102.63
52.79674,9.28,107.77
52.80602,9.99,100.14
52.81601,8.61,116.17
52.82462,10.22,97.82
52.83484,8.85,112.98
52.84369,12.83,77.93
52.85652,11.24,88.96
52.86776,5.84,171.24
52.87360,85.39,11.71
52.95900,3.28,305.31
52.96227,19.01,52.60
52.98128,84.59,11.82
53.06587,2.98,335.72
53.06885,8.92,112.12
53.07777,8.95,111.72
53.08672,29.84,33.51
53.11656,4.07,245.47
53.12064,8.44,118.50
53.12908,9.98,100.22
53.13905,9.08,110.11
53.14814,9.13,109.51
53.15727,10.21,97.92
53.16748,8.54,117.05
53.17602,11.08,90.29
53.18710,16.10,62.11
53.20320,9.40,106.36
53.21260,5.67,176.50
53.21827,7.91,126.38
53.22618,9.84,101.66
53.23602,10.67,93.71
53.24669,9.19,108.86
53.25588,26.13,38.26
53.28201,14.50,68.97
53.29651,2.44,409.06
53.29895,8.11,123.27
53.30707,10.13,98.76
53.31719,8.84,113.14
53.32603,10.67,93.69
53.33670,9.51,105.21
53.34621,9.73,102.76
53.35594,10.00,100.03
53.36594,10.44,95.77
53.37638,12.54,79.73
53.38892,4.32,231.41
53.39324,11.53,86.75
53.40477,10.68,93.65
53.41545,8.60,116.34
53.42404,8.67,115.30
53.43272,26.68,37.48
53.45939,3.33,300.39
53.46272,7.63,131.00
53.47036,9.41,106.31
53.47976,9.06,110.38
53.48882,9.51,105.17
53.49833,8.89,112.46
53.50722,10.26,97.46
53.51748,9.54,104.87
53.52702,10.18,98.23
53.53720,8.17,122.39
53.54537,10.62,94.15
53.55599,9.76,102.45
53.56575,10.10,99.01
53.57585,8.28,120.84
53.58413,10.04,99.59
53.59417,9.48,105.53
53.60365,9.94,100.59
53.61359,9.90,101.04
53.62348,8.73,114.48
53.63222,8.68,115.20
53.64090,10.25,97.56
53.65115,10.27,97.41
53.66141,8.92,112.16
53.67033,9.72,102.84
53.68005,11.98,83.50
53.69203,19.39,51.57
53.71142,3.66,272.93
53.71508,8.92,112.16
53.72400,9.02,110.86
53.73302,9.06,110.34
53.74208,10.19,98.12
53.75227,9.97,100.28
53.76225,9.16,109.18
53.77141,9.57,104.46
53.78098,9.00,111.14
53.78998,10.03,99.71
53.80001,9.05,110.55
53.80905,10.10,99.00
53.81915,9.11,109.76
53.82826,9.87,101.35
53.83813,10.15,98.52
53.84828,9.27,107.87
53.85755,10.21,97.92
53.86776,8.38,119.30
53.87615,10.08,99.16
53.88623,10.03,99.72
53.89626,9.21,108.52
53.90547,9.91,100.86
53.91539,9.02,110.88
53.92441,9.90,100.96
53.93431,10.16,98.44
53.94447,9.16,109.12
53.95363,10.02,99.79
53.96365,8.59,116.38
53.97225,9.66,103.54
53.98191,10.02,99.77
53.99193,9.90,101.03
54.00183,9.11,109.81
54.01093,9.94,100.65
54.02087,9.11,109.71
54.02998,10.01,99.88
54.04000,9.31,107.45
54.04930,10.00,100.00
54.05930,8.64,115.69
54.06795,10.06,99.36
54.07801,9.93,100.70
54.08794,9.08,110.18
54.09702,9.89,101.08
54.10691,9.15,109.30
54.11606,10.03,99.72
54.12609,10.26,97.50
54.13634,8.90,112.33
54.14525,10.22,97.88
54.15546,8.51,117.55
54.16397,9.92,100.78
54.17389,10.13,98.72
54.18402,9.04,110.58
54.19307,10.08,99.23
54.20314,8.87,112.77
54.21201,10.36,96.55
54.22237,10.09,99.14
54.23245,9.01,110.95
54.24147,10.21,97.95
54.25168,9.47,105.55
54.26115,9.87,101.34
54.27102,10.11,98.86
54.28113,10.25,97.51
54.29139,9.66,103.48
54.30105,9.96,100.42
54.31101,9.20,108.72
54.32021,10.18,98.27
54.33038,9.92,100.79
54.34030,9.42,106.14
54.34973,9.32,107.27
54.35905,10.15,98.53
54.36920,9.14,109.46
54.37833,10.30,97.06
54.38864,9.79,102.16
54.39842,9.06,110.40
54.40748,9.82,101.87
54.41730,9.98,100.21
54.42728,9.39,106.48
54.43667,10.02,99.84
54.44668,8.54,117.15
54.45522,10.00,99.98
54.46522,10.00,99.96
54.47523,9.22,108.45
54.48445,9.91,100.94
54.49435,9.20,108.67
54.50356,9.78,102.27
54.51333,10.18,98.25
54.52351,9.23,108.30
54.53275,10.17,98.32
54.54292,8.73,114.49
54.55165,9.93,100.74
54.56158,10.02,99.77
54.57160,9.00,111.10
54.58060,9.92,100.80
54.59052,10.02,99.77
54.60055,8.95,111.70
54.60950,10.38,96.34
54.61988,9.78,102.27
54.62966,9.20,108.72
54.63886,10.49,95.37
54.64934,9.08,110.12
54.65842,10.51,95.14
54.66893,8.84,113.07
54.67778,10.01,99.88
54.68779,8.80,113.70
54.69658,14.16,70.60
54.71075,5.12,195.38
54.71587,10.09,99.11
54.72596,10.16,98.42
54.73612,9.56,104.59
54.74568,8.87,112.68
54.75455,9.97,100.28
54.76453,9.31,107.45
54.77383,9.90,100.99
54.78373,9.93,100.66
54.79367,8.90,112.36
54.80257,10.23,97.78
54.81279,9.02,110.83
54.82182,10.15,98.57
54.83196,9.84,101.64
54.84180,8.97,111.48
54.85077,10.08,99.25
54.86085,9.11,109.77
54.86996,9.78,102.20
54.87974,9.94,100.65
54.88968,9.24,108.18
54.89892,10.13,98.73
54.90905,9.92,100.84
54.91897,9.20,108.67
54.92817,9.72,102.91
54.93789,8.84,113.09
54.94673,10.08,99.19
54.95681,9.08,110.11
54.96589,10.07,99.27
54.97597,9.96,100.42
54.98592,8.88,112.66
54.99480,10.24,97.64
55.00504,8.98,111.30
55.01403,10.22,97.81
55.02425,9.59,104.27
55.03384,8.89,112.54
55.04273,9.15,109.31
55.05188,10.03,99.66
55.06191,9.96,100.39
55.07187,8.77,113.98
55.08064,10.18,98.26
55.09082,9.05,110.56
55.09987,10.00,99.95
55.10987,9.11,109.76
55.11898,9.68,103.32
55.12866,9.20,108.74
55.13786,10.17,98.30
55.14803,9.91,100.88
55.15794,8.94,111.87
55.16688,10.25,97.55
55.17713,9.06,110.38
55.18619,9.27,107.85
55.19546,10.04,99.63
55.20550,9.03,110.75
55.21453,9.83,101.78
55.22436,8.84,113.07
55.23320,10.06,99.45
55.24326,8.97,111.50
55.25222,9.55,104.66
55.26178,9.58,104.34
55.27136,9.83,101.78
55.28119,10.16,98.40
55.29135,10.03,99.68
55.30138,10.20,98.02
55.31158,9.45,105.79
55.32104,10.06,99.38
55.33110,8.87,112.75
55.33997,9.67,103.40
55.34964,8.83,113.26
55.35847,10.07,99.28
55.36854,8.84,113.10
55.37738,10.15,98.48
55.38754,9.97,100.30
55.39751,9.25,108.10
55.40676,9.49,105.37
55.41625,9.08,110.12
55.42533,10.01,99.92
55.43534,9.87,101.30
55.44521,8.88,112.64
55.45409,10.20,98.02
55.46429,9.96,100.42
55.47425,9.29,107.63
55.48354,10.09,99.07
55.49363,9.34,107.12
55.50297,9.42,106.21
55.51238,9.87,101.30
55.52226,8.95,111.71
55.53121,10.08,99.24
55.54128,9.00,111.11
55.55028,10.19,98.14
55.56047,8.81,113.56
55.56928,10.26,97.47
55.57954,9.87,101.33
55.58941,9.21,108.55
55.59862,9.78,102.25
55.60840,9.74,102.67
55.61814,9.15,109.25
55.62729,9.99,100.11
55.63728,10.08,99.25
55.64736,9.86,101.44
55.65721,9.10,109.89
55.66631,10.33,96.76
55.67665,8.97,111.54
55.68561,10.36,96.50
55.69598,8.41,118.90
55.70439,10.09,99.09
55.71448,9.77,102.37
55.72425,9.19,108.84
55.73343,8.95,111.67
55.74239,9.99,100.14
55.75238,9.84,101.65
55.76221,9.55,104.72
55.77176,9.54,104.85
55.78130,9.04,110.57
55.79034,9.56,104.62
55.79990,9.18,108.98
55.80908,10.12,98.83
55.81920,9.11,109.82
55.82830,9.83,101.71
55.83813,9.45,105.78
55.84759,10.60,94.33
55.85819,9.09,109.96
55.86728,10.09,99.11
55.87737,9.17,109.08
55.88654,9.48,105.45
55.89602,9.02,110.91
55.90504,9.96,100.44
55.91500,9.18,108.96
55.92417,9.99,100.05
55.93417,9.03,110.75
55.94320,9.88,101.23
55.95308,9.38,106.57
55.96246,9.31,107.45
55.97177,10.21,97.96
55.98197,9.36,106.84
55.99133,8.99,111.21
56.00032,10.11,98.91
56.01044,8.90,112.38
56.01933,9.33,107.13
56.02867,10.01,99.91
56.03868,10.05,99.50
56.04873,10.05,99.48
56.05878,9.23,108.35
56.06801,9.06,110.37
56.07707,9.56,104.64
56.08663,8.88,112.66
56.09550,10.01,99.90
56.10551,9.29,107.69
56.11480,9.87,101.30
56.12467,8.81,113.49
56.13348,10.27,97.39
56.14375,9.05,110.53
56.15280,10.21,97.94
56.16301,9.93,100.72
56.17294,8.56,116.76
56.18150,9.94,100.61
56.19144,9.17,109.06
56.20061,9.93,100.67
56.21054,9.22,108.48
56.21976,9.83,101.74
56.22959,8.98,111.32
56.23857,10.26,97.50
56.24883,9.08,110.09
56.25791,9.32,107.34
56.26723,9.72,102.91
56.27695,10.02,99.83
56.28696,9.91,100.89
56.29687,9.86,101.41
56.30674,10.12,98.86
56.31685,8.90,112.33
56.32575,9.87,101.30
56.33562,9.31,107.44
56.34493,9.18,108.98
56.35411,10.32,96.94
56.36442,9.19,108.81
56.37361,9.99,100.11
56.38360,9.37,106.72
56.39297,9.07,110.26
56.40204,10.09,99.10
56.41213,8.84,113.18
56.42097,9.93,100.71
56.43090,9.16,109.22
56.44005,9.97,100.31
56.45002,10.28,97.28
56.46030,8.53,117.23
56.46883,9.11,109.71
56.47795,9.96,100.37
56.48791,9.20,108.66
56.49711,10.04,99.62
56.50715,9.86,101.45
56.51701,9.10,109.88
56.52611,9.09,109.97
56.53520,10.03,99.68
56.54524,9.99,100.09
56.55523,8.66,115.48
56.56389,10.11,98.94
56.57399,9.12,109.61
56.58312,9.90,101.02
56.59302,9.95,100.50
56.60297,9.02,110.86
56.61199,8.98,111.37
56.62097,10.25,97.59
56.63121,8.88,112.57
56.64010,10.71,93.36
56.65081,9.15,109.33
56.65995,9.10,109.86
56.66906,9.09,110.03
56.67814,10.23,97.70
56.68838,9.82,101.82
56.69820,9.36,106.82
56.70756,8.71,114.86
56.71627,10.11,98.93
56.72638,9.03,110.78
56.73540,10.35,96.63
56.74575,8.29,120.69
56.75404,10.10,99.01
56.76414,9.04,110.61
56.77318,9.07,110.31
56.78224,10.23,97.77
56.79247,8.79,113.71
56.80127,10.07,99.34
56.81133,9.19,108.86
56.82052,9.92,100.85
56.83043,10.36,96.52
56.84079,8.45,118.33
56.84924,9.24,108.21
56.85849,9.75,102.57
56.86824,9.35,106.92
56.87759,9.73,102.79
56.88732,9.10,109.84
56.89642,9.84,101.66
56.90626,10.22,97.81
56.91648,9.11,109.82
56.92559,10.02,99.80
56.93561,9.01,111.01
56.94462,8.75,114.22
56.95337,10.23,97.79
56.96360,9.08,110.13
56.97268,9.79,102.16
56.98247,9.04,110.64
56.99150,9.90,100.99
57.00141,9.17,109.07
57.01058,9.87,101.33
57.02044,9.69,103.16
57.03014,8.41,118.94
57.03854,9.91,100.90
57.04846,8.95,111.73
57.05741,10.25,97.60
57.06765,8.85,113.00
57.07650,9.08,110.08
57.08559,9.95,100.45
57.09554,9.15,109.25
57.10469,12.05,82.96
57.11675,7.05,141.87
57.12380,8.75,114.31
57.13254,9.06,110.37
57.14160,10.11,98.88
57.15172,9.06,110.37
57.16078,9.65,103.67
57.17042,9.25,108.05
57.17968,8.98,111.42
57.18865,9.94,100.60
57.19859,9.08,110.10
57.20768,9.43,106.06
57.21711,9.48,105.47
57.22659,8.94,111.86
57.23553,9.94,100.61
57.24547,9.25,108.15
57.25471,8.83,113.22
57.26354,10.26,97.47
57.27380,8.81,113.52
57.28261,9.35,107.00
57.29196,9.90,101.06
57.30185,9.46,105.71
57.31131,8.42,118.73
57.31974,9.85,101.50
57.32959,9.07,110.25
57.33866,10.19,98.09
57.34885,8.83,113.20
57.35769,10.12,98.84
57.36781,8.94,111.91
57.37674,9.21,108.62
57.38595,9.94,100.58
57.39589,9.45,105.85
57.40534,9.40,106.40
57.41474,8.98,111.34
57.42372,9.09,110.00
57.43281,10.14,98.61
57.44295,9.78,102.26
57.45273,10.52,95.02
57.46325,8.53,117.20
57.47179,9.49,105.41
57.48127,9.79,102.13
57.49106,10.28,97.27
57.50135,8.48,117.86
57.50983,9.90,101.00
57.51973,9.12,109.65
57.52885,9.07,110.31
57.53792,10.13,98.76
57.54804,9.85,101.51
57.55789,9.12,109.62
57.56701,10.06,99.45
57.57707,9.97,100.34
57.58704,9.22,108.51
57.59625,9.58,104.38
57.60583,9.11,109.72
57.61495,9.92,100.80
57.62487,10.21,97.94
57.63508,9.07,110.26
57.64415,10.01,99.90
57.65416,9.93,100.75
57.66408,9.08,110.09
57.67316,10.15,98.54
57.68331,9.08,110.13
57.69239,9.75,102.55
57.70214,9.03,110.78
57.71117,9.92,100.84
57.72109,9.96,100.43
57.73105,9.98,100.17
57.74103,9.03,110.70
57.75006,10.04,99.58
57.76010,9.14,109.45
57.76924,10.10,99.00
57.77934,10.07,99.30
57.78941,8.75,114.27
57.79816,10.01,99.87
57.80818,9.93,100.73
57.81810,10.03,99.66
57.82814,10.35,96.64
57.83849,8.91,112.20
57.84740,8.80,113.61
57.85620,10.18,98.19
57.86639,10.17,98.33
57.87656,10.07,99.34
57.88662,9.59,104.29
57.89621,8.85,112.97
57.90506,10.23,97.75
57.91529,9.90,100.97
57.92520,9.91,100.90
57.93511,9.25,108.10
57.94436,9.96,100.38
57.95432,10.10,99.03
57.96442,10.00,100.01
57.97442,10.06,99.41
57.98448,8.69,115.02
57.99317,9.94,100.63
58.00311,10.09,99.13
58.01319,10.09,99.12
58.02328,10.13,98.70
58.03342,9.86,101.41
58.04328,9.07,110.28
58.05234,11.10,90.09
58.06344,9.04,110.64
58.07248,10.51,95.15
58.08299,9.41,106.24
58.09241,9.89,101.13
58.10229,10.35,96.67
58.11264,10.02,99.83
58.12266,9.63,103.80
58.13229,10.29,97.16
58.14258,9.91,100.96
58.15249,10.05,99.46
58.16254,10.10,99.03
58.17264,9.27,107.84
58.18191,10.49,95.34
58.19240,9.98,100.20
58.20238,9.16,109.12
58.21155,9.94,100.64
58.22148,10.16,98.42
58.23164,9.82,101.80
58.24147,10.12,98.77
58.25159,10.04,99.60
58.26163,10.10,98.96
58.27174,10.25,97.53
58.28199,9.43,106.00
58.29142,9.96,100.45
58.30138,10.03,99.72
58.31141,9.14,109.47
58.32054,10.12,98.77
58.33066,10.82,92.38
58.34149,9.25,108.12
58.35074,10.13,98.76
58.36086,10.09,99.14
58.37095,10.10,99.00
58.38105,9.58,104.43
58.39063,9.94,100.65
58.40056,9.91,100.88
58.41048,10.12,98.83
58.42060,9.97,100.30
58.43057,10.20,98.01
58.44077,9.88,101.22
58.45065,10.25,97.56
58.46090,9.10,109.94
58.46999,10.91,91.68
58.48090,9.78,102.22
58.49068,10.05,99.53
58.50073,31.39,31.86
58.53212,9.89,101.11
58.54201,8.84,113.18
58.55085,9.98,100.17
58.56083,9.90,101.05
58.57073,9.18,108.91
58.57991,11.26,88.77
58.59118,9.99,100.14
58.60116,8.61,116.10
58.60978,10.89,91.85
58.62066,10.24,97.68
58.63090,9.91,100.93
58.64081,9.97,100.29
58.65078,10.04,99.61
58.66082,9.96,100.38
58.67078,10.35,96.60
58.68113,9.96,100.41
58.69109,13.36,74.83
58.70446,9.33,107.19
58.71378,7.10,140.87
58.72088,10.21,97.94
58.73109,10.10,99.02
58.74119,9.88,101.17
58.75108,10.03,99.74
58.76110,9.87,101.28
58.77098,10.35,96.64
58.78132,9.77,102.32
58.79110,9.53,104.98
58.80062,9.30,107.55
58.80992,11.13,89.81
58.82106,10.09,99.07
58.83115,9.08,110.17
58.84023,9.89,101.08
58.85012,11.00,90.90
58.86112,8.97,111.50
58.87009,10.12,98.85
58.88021,10.20,98.03
58.89041,10.23,97.71
58.90064,9.39,106.51
58.91003,9.97,100.29
58.92000,10.16,98.41
58.93016,10.04,99.55
58.94021,9.88,101.21
58.95009,9.18,108.96
58.95926,12.15,82.34
58.97141,12.23,81.79
58.98364,7.13,140.34
58.99076,11.19,89.36
59.00195,10.53,95.00
59.01248,8.11,123.37
59.02058,8.91,112.21
59.02950,10.85,92.17
59.04035,10.04,99.61
59.05039,9.96,100.43
59.06034,10.00,100.05
59.07034,10.15,98.50
59.08049,10.07,99.29
59.09056,10.25,97.53
59.10081,9.62,103.91
59.11044,10.00,99.99
59.12044,10.14,98.61
59.13058,10.11,98.91
59.14069,10.68,93.62
59.15137,10.05,99.54
59.16142,9.97,100.26
59.17139,10.23,97.78
59.18162,10.00,99.97
59.19162,10.27,97.42
59.20189,9.78,102.22
59.21167,9.94,100.58
59.22161,10.03,99.73
59.23164,9.92,100.79
59.24156,9.89,101.09
59.25145,10.20,98.00
59.26166,10.17,98.37
59.27182,10.17,98.29
59.28200,11.21,89.21
59.29321,9.79,102.16
59.30300,10.72,93.27
59.31372,9.86,101.43
59.32358,10.35,96.66
59.33392,10.85,92.20
59.34477,9.74,102.65
59.35451,10.08,99.22
59.36459,10.32,96.90
59.37491,10.08,99.23
59.38499,10.91,91.69
59.39589,10.13,98.76
59.40602,9.73,102.80
59.41575,10.05,99.49
59.42580,10.96,91.22
59.43676,10.05,99.47
59.44681,10.29,97.21
59.45710,9.82,101.86
59.46692,10.90,91.71
59.47782,10.40,96.16
59.48822,9.92,100.79
59.49814,10.37,96.48
59.50851,10.48,95.41
59.51899,10.14,98.63
59.52913,9.94,100.60
59.53907,10.02,99.78
59.54909,10.65,93.86
59.55975,10.34,96.70
59.57009,9.79,102.14
59.57988,10.16,98.41
59.59004,11.21,89.22
59.60125,10.23,97.79
59.61147,9.53,104.95
59.62100,10.97,91.15
59.63197,10.22,97.86
59.64219,10.85,92.20
59.65304,9.92,100.85
59.66295,10.04,99.57
59.67300,10.99,90.96
59.68399,10.37,96.47
59.69436,10.16,98.39
59.70452,11.35,88.13
59.71587,9.14,109.44
59.72500,10.17,98.37
59.73517,11.06,90.38
59.74624,10.14,98.64
59.75637,9.66,103.51
59.76603,10.10,98.97
59.77614,9.99,100.07
59.78613,11.08,90.27
59.79721,10.21,97.91
59.80742,10.22,97.82
59.81764,10.54,94.90
59.82818,10.10,98.98
59.83829,10.15,98.55
59.84843,11.24,88.99
59.85967,9.48,105.48
59.86915,10.06,99.38
59.87921,10.16,98.43
59.88937,11.32,88.33
59.90069,9.81,101.89
59.91051,10.35,96.62
59.92086,9.34,107.09
59.93020,10.96,91.28
59.94115,10.20,98.01
59.95135,10.06,99.45
59.96141,9.82,101.85
59.97123,11.28,88.63
59.98251,9.76,102.48
59.99227,10.39,96.29
60.00265,10.99,90.95
60.01365,9.93,100.73
60.02358,9.57,104.53
60.03314,11.86,84.30
60.04500,13.66,73.19
60.05867,8.02,124.66
60.06669,8.02,124.66
60.07471,10.93,91.49
60.08564,9.94,100.61
60.09558,10.08,99.18
60.10566,10.07,99.30
60.11573,11.30,88.46
60.12704,9.41,106.27
60.13645,10.10,98.98
60.14655,10.90,91.72
60.15745,9.18,108.98
60.16663,10.72,93.32
60.17735,10.22,97.84
60.18757,13.20,75.77
60.20076,6.17,162.14
60.20693,10.92,91.60
60.21785,10.04,99.57
60.22789,9.85,101.53
60.23774,9.79,102.15
60.24753,11.29,88.55
60.25882,10.16,98.46
60.26898,10.02,99.75
60.27901,25.84,38.70
60.30485,5.40,185.35
60.31024,4.69,213.08
60.31494,9.92,100.77
60.32486,10.12,98.81
60.33498,9.52,105.02
60.34450,10.01,99.89
60.35451,10.12,98.82
60.36463,8.93,112.04
60.37356,10.01,99.93
60.38356,9.93,100.74
60.39349,11.17,89.49
60.40466,9.40,106.38
60.41406,9.96,100.37
60.42403,10.10,99.05
60.43412,9.43,106.02
60.44356,9.17,109.05
60.45273,24.19,41.35
60.47691,4.92,203.12
60.48183,10.88,91.88
60.49272,7.73,129.39
60.50045,9.15,109.29
60.50960,10.26,97.51
60.51985,10.01,99.89
60.52986,9.45,105.77
60.53932,9.61,104.02
60.54893,9.92,100.82
60.55885,10.01,99.93
60.56886,10.23,97.79
60.57908,8.89,112.43
60.58798,10.06,99.44
60.59804,10.01,99.89
60.60805,10.22,97.86
60.61827,10.01,99.89
60.62828,8.97,111.47
60.63725,10.79,92.67
60.64804,9.94,100.55
60.65798,10.09,99.14
60.66807,10.08,99.17
60.67815,8.79,113.78
60.68694,11.74,85.15
60.69869,8.28,120.73
60.70697,10.16,98.43
60.71713,10.06,99.39
60.72719,10.06,99.40
60.73725,8.82,113.39
60.74607,9.90,101.02
60.75597,10.04,99.62
60.76601,9.98,100.25
60.77598,9.91,100.89
60.78589,9.15,109.30
60.79504,9.96,100.38
60.80500,10.29,97.23
60.81529,9.99,100.09
60.82528,13.26,75.43
60.83854,6.40,156.36
60.84493,9.95,100.49
60.85488,9.03,110.72
60.86392,10.21,97.93
60.87413,9.81,101.90
60.88394,9.92,100.81
60.89386,10.18,98.19
60.90405,10.09,99.15
60.91413,10.30,97.10
60.92443,10.00,100.03
60.93443,9.63,103.89
60.94405,9.83,101.69
60.95389,9.39,106.46
60.96328,10.04,99.63
60.97332,10.07,99.26
60.98339,9.81,101.90
60.99320,9.96,100.44
61.00316,10.27,97.34
61.01343,10.05,99.49
61.02349,10.23,97.75
61.03372,9.53,104.90
61.04325,10.01,99.88
61.05326,9.96,100.42
61.06322,10.23,97.76
61.07345,9.77,102.33
61.08322,10.19,98.10
61.09341,9.90,101.06
61.10331,10.90,91.73
61.11421,9.37,106.72
61.12358,10.15,98.55
61.13373,9.73,102.79
61.14346,10.21,97.95
61.15367,10.89,91.84
61.16455,10.90,91.75
61.17545,8.79,113.80
61.18424,10.38,96.31
61.19462,9.82,101.81
61.20444,10.15,98.49
61.21460,11.07,90.35
61.22567,10.15,98.48
61.23582,9.56,104.58
61.24538,9.98,100.15
61.25537,11.38,87.86
61.26675,9.83,101.70
61.27658,11.01,90.81
61.28759,10.02,99.79
61.29761,11.04,90.61
61.30865,10.27,97.35
61.31892,10.98,91.10
61.32990,11.04,90.60
61.34094,9.73,102.78
61.35067,10.70,93.42
61.36137,10.09,99.15
61.37146,11.30,88.49
61.38276,9.98,100.24
61.39274,10.98,91.06
61.40372,11.10,90.08
61.41482,10.12,98.81
61.42494,11.07,90.31
61.43601,11.03,90.67
61.44704,9.61,104.01
61.45666,10.86,92.06
61.46752,10.13,98.71
61.47765,11.03,90.69
61.48868,10.98,91.11
61.49965,10.10,99.01
61.50975,11.04,90.61
61.52079,10.94,91.39
61.53173,9.97,100.34
61.54170,11.33,88.25
61.55303,9.88,101.17
61.56291,10.91,91.64
61.57382,10.97,91.17
61.58479,11.04,90.57
61.59584,10.05,99.50
61.60589,10.81,92.49
61.61670,11.10,90.10
61.62780,10.37,96.40
61.63817,10.90,91.73
61.64907,11.36,87.99
61.66043,9.45,105.84
61.66988,11.00,90.87
61.68089,10.20,98.09
61.69108,11.09,90.17
61.70217,10.96,91.26
61.71313,9.98,100.24
61.72311,10.90,91.72
61.73401,10.23,97.73
61.74424,10.03,99.67
61.75427,11.07,90.35
61.76534,9.59,104.24
61.77493,10.95,91.30
61.78589,9.99,100.12
61.79588,10.10,99.00
61.80598,10.21,97.92
61.81619,10.90,91.71
61.82709,10.28,97.28
61.83737,10.11,98.93
61.84748,10.99,90.98
61.85847,10.11,98.94
61.86858,9.79,102.12
61.87837,9.76,102.51
61.88813,11.19,89.34
61.89932,9.85,101.54
61.90917,9.98,100.18
61.91915,10.02,99.78
61.92917,10.79,92.65
61.93997,10.33,96.78
61.95030,10.29,97.14
61.96059,9.98,100.25
61.97057,9.55,104.74
61.98012,9.96,100.36
61.99008,11.03,90.62
62.00111,10.19,98.10
62.01131,9.85,101.57
62.02115,10.36,96.57
62.03151,9.68,103.28
62.04119,10.29,97.15
62.05148,11.03,90.69
62.06251,10.15,98.51
62.07266,9.80,102.03
62.08246,9.91,100.89
62.09238,9.85,101.54
62.10222,10.11,98.95
62.11233,10.84,92.22
62.12317,10.13,98.71
62.13330,10.06,99.42
62.14336,10.30,97.13
62.15366,10.08,99.22
62.16374,9.90,100.97
62.17364,10.63,94.07
62.18427,9.96,100.38
62.19423,11.34,88.17
62.20557,8.76,114.15
62.21434,10.03,99.73
62.22436,10.00,100.01
62.23436,11.04,90.56
62.24540,9.11,109.77
62.25451,11.37,87.93
62.26589,11.21,89.17
62.27710,9.31,107.40
62.28641,10.10,99.03
62.29651,10.94,91.42
62.30745,10.03,99.74
62.31747,10.39,96.25
62.32786,10.87,92.02
62.33873,10.33,96.81
62.34906,9.67,103.41
62.35873,9.97,100.30
62.36870,10.39,96.25
62.37909,9.66,103.48
62.38875,9.76,102.51
62.39851,11.10,90.11
62.40961,10.29,97.18
62.41990,10.43,95.89
62.43033,9.21,108.55
62.43954,9.96,100.42
62.44950,10.39,96.27
62.45988,9.81,101.88
62.46970,10.15,98.56
62.47984,9.59,104.33
62.48943,10.28,97.25
62.49971,9.99,100.09
62.50970,10.16,98.46
62.51986,10.76,92.96
62.53062,9.88,101.22
62.54050,10.10,99.05
62.55059,10.16,98.42
62.56075,10.12,98.86
62.57087,10.32,96.92
62.58119,9.52,105.02
62.59071,10.89,91.87
62.60159,9.94,100.58
62.61153,10.22,97.83
62.62176,10.04,99.61
62.63180,10.85,92.19
62.64264,10.38,96.35
62.65302,9.93,100.66
62.66296,10.10,98.97
62.67306,11.01,90.81
62.68407,9.55,104.69
62.69362,10.06,99.42
62.70368,10.04,99.59
62.71372,10.36,96.51
62.72409,10.61,94.28
62.73469,10.01,99.91
62.74470,10.20,98.05
62.75490,10.25,97.59
62.76515,9.90,100.99
62.77505,11.13,89.84
62.78618,9.52,105.08
62.79570,10.22,97.84
62.80592,10.99,90.99
62.81691,9.91,100.87
62.82682,9.89,101.06
62.83672,10.38,96.30
62.84710,11.01,90.81
62.85811,10.00,100.00
62.86811,10.28,97.24
62.87840,10.12,98.81
62.88852,10.77,92.85
62.89929,9.80,102.01
62.90909,11.09,90.17
62.92018,10.19,98.17
62.93037,9.46,105.71
62.93983,11.24,88.93
62.95107,9.98,100.16
62.96105,10.21,97.95
62.97126,11.05,90.53
62.98231,11.23,89.02
62.99354,9.43,106.06
63.00297,10.18,98.23
63.01315,10.05,99.54
63.02320,10.92,91.55
63.03412,9.84,101.64
63.04396,11.23,89.02
63.05519,10.05,99.46
63.06525,10.63,94.07
63.07588,10.37,96.43
63.08625,10.73,93.24
63.09697,10.27,97.42
63.10724,10.16,98.43
63.11740,9.96,100.43
63.12735,11.43,87.51
63.13878,9.65,103.67
63.14843,10.92,91.53
63.15935,9.91,100.95
63.16926,11.53,86.70
63.18079,9.76,102.47
63.19055,11.33,88.29
63.20188,9.36,106.87
63.21123,10.04,99.56
63.22128,10.94,91.40
63.23222,10.11,98.90
63.24233,10.89,91.83
63.25322,10.10,98.99
63.26332,10.12,98.81
63.27344,11.26,88.79
63.28470,10.00,100.05
63.29470,10.90,91.76
63.30560,10.63,94.08
63.31623,11.19,89.34
63.32742,12.01,83.26
63.33943,9.35,106.98
63.34878,10.53,94.94
63.35931,10.98,91.12
63.37029,10.14,98.63
63.38043,10.15,98.51
63.39058,11.00,90.93
63.40157,10.19,98.11
63.41177,10.66,93.81
63.42243,10.17,98.34
63.43260,10.80,92.63
63.44339,10.29,97.14
63.45369,10.90,91.72
63.46459,9.86,101.46
63.47444,10.99,91.03
63.48543,10.15,98.56
63.49558,11.31,88.42
63.50689,9.99,100.12
63.51687,10.58,94.55
